Exec Time,Qty,Symbol,Type,Net Price,Net Position
2021-01-13 07:29:40,-10,SYBX,STOCK,3.28,-32.8
2021-01-13 07:27:55,10,SYBX,STOCK,3.44,34.4
2021-01-13 07:24:38,-10,SYBX,STOCK,3.54,-35.4
2021-01-13 07:24:02,-15,SYBX,STOCK,3.65,-54.75
2021-01-13 07:23:00,25,SYBX,STOCK,3.63,90.75
2021-01-13 07:22:08,-5,SYBX,STOCK,3.55,-17.75
2021-01-13 07:21:41,5,SYBX,STOCK,3.51,17.549999999999997
2021-01-13 07:17:47,-25,SYBX,STOCK,3.65,-91.25
2021-01-13 07:17:43,25,SYBX,STOCK,3.57,89.25
2021-01-13 07:17:25,-5,SYBX,STOCK,3.484,-17.42
2021-01-13 07:16:46,-5,SYBX,STOCK,3.42,-17.1
2021-01-13 07:16:36,-15,SYBX,STOCK,3.42,-51.3
2021-01-13 07:16:05,25,SYBX,STOCK,3.35,83.75
2021-01-13 07:12:47,-25,SYBX,STOCK,3.39,-84.75
2021-01-13 07:12:29,25,SYBX,STOCK,3.39,84.75
2021-01-13 07:06:08,-5,SYBX,STOCK,3.33,-16.65
2021-01-13 07:06:00,-20,SYBX,STOCK,3.2815,-65.63
2021-01-13 07:04:15,25,SYBX,STOCK,3.2,80.0
2021-01-13 06:43:36,-25,OPTT,STOCK,3.43,-85.75
2021-01-13 06:41:53,25,OPTT,STOCK,3.46,86.5
2021-01-13 06:38:32,-25,OPTT,STOCK,3.5,-87.5
2021-01-13 06:35:46,25,OPTT,STOCK,3.58,89.5
2021-01-13 06:32:40,-1,OPTT,STOCK,3.54,-3.54
2021-01-13 06:32:37,1,OPTT,STOCK,3.55,3.55
2021-01-12 07:23:05,-50,ZOM,STOCK,1.28,-64.0
2021-01-12 07:14:13,-25,ZOM,STOCK,1.3152,-32.879999999999995
2021-01-12 07:11:37,-25,ZOM,STOCK,1.34,-33.5
2021-01-12 07:06:55,50,ZOM,STOCK,1.27,63.5
2021-01-12 07:06:24,-50,TTOO,STOCK,2.08,-104.0
2021-01-12 07:06:24,-70,TTOO,STOCK,2.08,-145.6
2021-01-12 07:04:08,50,ZOM,STOCK,1.34,67.0
2021-01-12 06:57:11,50,TTOO,STOCK,2.17,108.5
2021-01-12 06:56:00,70,TTOO,STOCK,2.15,150.5
2021-01-12 06:53:59,-50,TTOO,STOCK,2.09,-104.5
2021-01-12 06:52:58,50,TTOO,STOCK,2.18,109.00000000000001
2021-01-12 06:52:14,-50,TTOO,STOCK,2.115,-105.75000000000001
2021-01-12 06:51:16,-25,TTOO,STOCK,2.1952,-54.879999999999995
2021-01-12 06:50:39,-25,TTOO,STOCK,2.19,-54.75
2021-01-12 06:49:16,50,TTOO,STOCK,2.13,106.5
2021-01-12 06:46:48,25,TTOO,STOCK,2.1352,53.38
2021-01-12 06:46:05,-10,TTOO,STOCK,2.09,-20.9
2021-01-12 06:46:05,-15,TTOO,STOCK,2.09,-31.349999999999998
2021-01-12 06:40:02,50,TTOO,STOCK,2.13,106.5
2021-01-12 06:38:36,-25,TTOO,STOCK,2.16,-54.0
2021-01-12 06:36:56,25,TTOO,STOCK,2.12,53.0
2021-01-12 06:35:01,-1,TTOO,STOCK,2.19,-2.19
2021-01-12 06:34:55,1,TTOO,STOCK,2.19,2.19
2021-01-12 06:21:55,-5,LJPC,STOCK,6.1,-30.5
2021-01-12 06:19:23,5,LJPC,STOCK,6.26,31.299999999999997
2021-01-11 12:51:23,-39,SIFY,STOCK,3.36,-131.04
2021-01-11 12:51:23,-3,SIFY,STOCK,3.36,-10.08
2021-01-11 12:51:23,-3,SIFY,STOCK,3.36,-10.08
2021-01-11 12:51:22,-5,SIFY,STOCK,3.36,-16.8
2021-01-11 12:50:28,50,SIFY,STOCK,3.36,168.0
2021-01-11 12:48:05,-5,SIFY,STOCK,3.302,-16.51
2021-01-11 12:44:59,5,SIFY,STOCK,3.27,16.35
2021-01-11 09:33:16,-5,AVGR,STOCK,1.44,-7.199999999999999
2021-01-11 09:32:01,-5,AVGR,STOCK,1.46,-7.3
2021-01-11 09:30:56,-10,AVGR,STOCK,1.422,-14.219999999999999
2021-01-11 09:30:46,-5,AVGR,STOCK,1.43,-7.1499999999999995
2021-01-11 09:25:24,25,AVGR,STOCK,1.42,35.5
2021-01-11 09:20:49,-25,AVGR,STOCK,1.42,-35.5
2021-01-11 09:20:40,25,AVGR,STOCK,1.4,35.0
2021-01-11 09:19:25,-25,AVGR,STOCK,1.44,-36.0
2021-01-11 09:19:11,25,AVGR,STOCK,1.44,36.0
2021-01-11 08:05:06,-10,SIFY,STOCK,2.52,-25.2
2021-01-11 08:04:24,-25,SIFY,STOCK,2.6,-65.0
2021-01-11 08:03:03,25,SIFY,STOCK,2.6988,67.47
2021-01-11 08:02:08,10,SIFY,STOCK,2.62,26.200000000000003
2021-01-11 07:51:09,-25,GOVX,STOCK,6.9832,-174.58
2021-01-11 07:51:03,25,GOVX,STOCK,6.9896,174.74
2021-01-11 07:49:52,-5,GOVX,STOCK,6.52,-32.599999999999994
2021-01-11 07:48:43,5,GOVX,STOCK,6.47,32.35
2021-01-11 07:41:19,-15,ZOM,STOCK,0.91467,-13.72005
2021-01-11 07:41:00,-10,ZOM,STOCK,0.935,-9.350000000000001
2021-01-11 07:37:53,-25,ZOM,STOCK,0.948,-23.7
2021-01-11 07:37:21,-25,ZOM,STOCK,0.9352,-23.380000000000003
2021-01-11 07:35:34,-25,ZOM,STOCK,0.9264,-23.16
2021-01-11 07:35:29,-25,ZOM,STOCK,0.9248,-23.119999999999997
2021-01-11 07:34:09,100,ZOM,STOCK,0.9157,91.57
2021-01-11 07:32:21,-25,ZOM,STOCK,0.91,-22.75
2021-01-11 07:30:14,50,ZOM,STOCK,0.8888,44.440000000000005
2021-01-11 07:16:54,-50,AVGR,STOCK,1.2512,-62.56
2021-01-11 07:16:47,50,AVGR,STOCK,1.298,64.9
2021-01-11 07:12:59,-100,ZOM,STOCK,0.8995,-89.95
2021-01-11 07:12:28,100,ZOM,STOCK,0.9223,92.23
2021-01-11 07:11:03,-75,ZOM,STOCK,0.90707,-68.03025000000001
2021-01-11 07:10:36,-25,ZOM,STOCK,0.926,-23.150000000000002
2021-01-11 07:10:21,50,ZOM,STOCK,0.9248,46.239999999999995
2021-01-11 07:10:02,50,ZOM,STOCK,0.912,45.6
2021-01-11 07:08:50,-25,ZOM,STOCK,0.8968,-22.42
2021-01-11 07:08:32,-25,ZOM,STOCK,0.9148,-22.869999999999997
2021-01-11 07:08:16,-47,ZOM,STOCK,0.91936,-43.20992
2021-01-11 07:08:15,-2,ZOM,STOCK,0.92,-1.84
2021-01-11 07:08:08,-1,ZOM,STOCK,0.92,-0.92
2021-01-11 07:06:38,50,ZOM,STOCK,0.9184,45.92
2021-01-11 07:06:28,50,ZOM,STOCK,0.9116,45.58
2021-01-11 06:52:11,-50,AVGR,STOCK,1.255,-62.74999999999999
2021-01-11 06:51:36,-50,AVGR,STOCK,1.26,-63.0
2021-01-11 06:50:58,50,AVGR,STOCK,1.29,64.5
2021-01-11 06:50:33,50,AVGR,STOCK,1.2788,63.94
2021-01-11 06:49:02,-25,AVGR,STOCK,1.252,-31.3
2021-01-11 06:47:41,-25,AVGR,STOCK,1.272,-31.8
2021-01-11 06:47:32,25,AVGR,STOCK,1.288,32.2
2021-01-11 06:46:47,25,AVGR,STOCK,1.28,32.0
2021-01-11 06:43:28,-25,AVGR,STOCK,1.25,-31.25
2021-01-11 06:42:36,25,AVGR,STOCK,1.29,32.25
2021-01-11 06:41:33,-25,AVGR,STOCK,1.28,-32.0
2021-01-11 06:41:25,25,AVGR,STOCK,1.318,32.95
2021-01-11 06:37:07,-1,GOVX,STOCK,6.49,-6.49
2021-01-11 06:37:01,1,GOVX,STOCK,6.42,6.42
2021-01-11 06:33:49,-5,GOVX,STOCK,6.91,-34.55
2021-01-11 06:31:38,5,GOVX,STOCK,7.04,35.2
2021-01-11 06:17:23,-5,GOVX,STOCK,6.93,-34.65
2021-01-11 06:15:56,5,GOVX,STOCK,6.93,34.65
2021-01-07 07:35:56,-25,FTFT,STOCK,3.062,-76.55
2021-01-07 07:35:10,25,FTFT,STOCK,2.92,73.0
2021-01-07 07:31:30,-25,FTFT,STOCK,2.902,-72.55
2021-01-07 07:31:13,25,FTFT,STOCK,2.97,74.25
2021-01-07 07:08:52,-35,FTFT,STOCK,2.95,-103.25
2021-01-07 07:06:53,35,FTFT,STOCK,2.97886,104.26010000000001
2021-01-07 07:04:00,-35,FTFT,STOCK,2.7,-94.5
2021-01-07 07:03:24,35,FTFT,STOCK,2.67971,93.78985
2021-01-07 07:02:59,-35,FTFT,STOCK,2.65,-92.75
2021-01-07 07:01:32,35,FTFT,STOCK,2.58,90.3
2021-01-07 06:59:52,-35,FTFT,STOCK,2.51,-87.85
2021-01-07 06:59:00,35,FTFT,STOCK,2.60514,91.1799
2021-01-07 06:52:58,-35,SOS,STOCK,3.842,-134.47
2021-01-07 06:51:39,35,SOS,STOCK,3.85,134.75
2021-01-07 06:49:41,-35,FTFT,STOCK,2.56514,-89.7799
2021-01-07 06:49:26,35,FTFT,STOCK,2.55886,89.5601
2021-01-07 06:49:05,-35,FTFT,STOCK,2.48514,-86.9799
2021-01-07 06:48:52,35,FTFT,STOCK,2.48971,87.13985000000001
2021-01-07 06:45:33,-35,SOS,STOCK,3.92,-137.2
2021-01-07 06:45:17,35,SOS,STOCK,3.84686,134.6401
2021-01-07 06:39:36,-25,SOS,STOCK,3.69,-92.25
2021-01-07 06:39:24,25,SOS,STOCK,3.7188,92.97
2021-01-07 06:38:58,-25,SOS,STOCK,3.55,-88.75
2021-01-07 06:38:47,25,SOS,STOCK,3.51,87.75
2021-01-07 06:36:45,-35,SOS,STOCK,3.38114,-118.3399
2021-01-07 06:36:34,35,SOS,STOCK,3.36,117.6
2021-01-07 06:34:10,-25,SOS,STOCK,3.4224,-85.56
2021-01-07 06:33:51,25,SOS,STOCK,3.2888,82.22
2021-01-07 06:33:30,-25,SOS,STOCK,3.32,-83.0
2021-01-07 06:33:18,-25,SOS,STOCK,3.3112,-82.78
2021-01-07 06:33:05,25,SOS,STOCK,3.2648,81.62
2021-01-07 06:33:00,25,SOS,STOCK,3.27,81.75
2021-01-07 06:32:33,-1,SOS,STOCK,3.26,-3.26
2021-01-07 06:32:24,1,SOS,STOCK,3.3,3.3
2021-01-06 07:19:15,-25,ORTX,STOCK,7.22,-180.5
2021-01-06 07:18:58,25,ORTX,STOCK,7.148,178.7
2021-01-06 06:49:36,-25,AIKI,STOCK,1.6152,-40.38
2021-01-06 06:48:23,25,AIKI,STOCK,1.6592,41.48
2021-01-06 06:47:59,-25,AIKI,STOCK,1.63,-40.75
2021-01-06 06:47:40,25,AIKI,STOCK,1.6248,40.62
2021-01-06 06:43:31,-25,AIKI,STOCK,1.7208,-43.02
2021-01-06 06:43:25,25,AIKI,STOCK,1.6992,42.480000000000004
2021-01-06 06:42:26,-25,AIKI,STOCK,1.6,-40.0
2021-01-06 06:42:05,-25,AIKI,STOCK,1.5,-37.5
2021-01-06 06:41:45,25,AIKI,STOCK,1.5,37.5
2021-01-06 06:41:32,25,AIKI,STOCK,1.47,36.75
2021-01-06 06:40:57,-1,AIKI,STOCK,1.42,-1.42
2021-01-06 06:40:53,1,AIKI,STOCK,1.42,1.42
2021-01-06 06:38:11,-1,AIKI,STOCK,1.38,-1.38
2021-01-06 06:38:05,1,AIKI,STOCK,1.37,1.37
2021-01-06 06:33:18,-25,AIKI,STOCK,1.51,-37.75
2021-01-06 06:32:24,25,AIKI,STOCK,1.4048,35.120000000000005
2021-01-05 07:12:36,-5,JAGX,STOCK,2.912,-14.559999999999999
2021-01-05 07:12:27,5,JAGX,STOCK,2.936,14.68
2021-01-05 07:08:52,-5,JAGX,STOCK,2.89,-14.450000000000001
2021-01-05 07:08:39,-5,JAGX,STOCK,2.912,-14.559999999999999
2021-01-05 07:08:27,10,JAGX,STOCK,2.9,29.0
2021-01-05 07:06:30,-5,JAGX,STOCK,2.8,-14.0
2021-01-05 07:05:52,5,JAGX,STOCK,2.848,14.239999999999998
2021-01-05 06:58:25,-15,JAGX,STOCK,2.94133,-44.119949999999996
2021-01-05 06:56:27,15,JAGX,STOCK,2.78867,41.83005
2021-01-05 06:53:53,-5,PECK,STOCK,12.78,-63.9
2021-01-05 06:53:01,5,PECK,STOCK,13.052,65.25999999999999
2021-01-05 06:51:34,-25,JAGX,STOCK,2.5848,-64.62
2021-01-05 06:51:04,25,JAGX,STOCK,2.498,62.45
2021-01-05 06:50:28,-10,JAGX,STOCK,2.405,-24.049999999999997
2021-01-05 06:49:05,-5,JAGX,STOCK,2.53,-12.649999999999999
2021-01-05 06:48:51,-10,JAGX,STOCK,2.51,-25.099999999999998
2021-01-05 06:48:26,-50,JAGX,STOCK,2.5,-125.0
2021-01-05 06:48:21,-25,JAGX,STOCK,2.492,-62.3
2021-01-05 06:47:46,25,JAGX,STOCK,2.44,61.0
2021-01-05 06:46:03,50,JAGX,STOCK,2.445,122.24999999999999
2021-01-05 06:45:55,25,JAGX,STOCK,2.44,61.0
2021-01-05 06:45:43,-25,CHEK,STOCK,2.7812,-69.53
2021-01-05 06:45:13,25,CHEK,STOCK,2.75,68.75
2021-01-05 06:43:40,-25,CHEK,STOCK,2.71,-67.75
2021-01-05 06:42:42,25,CHEK,STOCK,2.71,67.75
2021-01-05 06:41:55,-25,JAGX,STOCK,2.35,-58.75
2021-01-05 06:40:30,25,JAGX,STOCK,2.45,61.25000000000001
2021-01-05 06:40:07,-50,CHEK,STOCK,2.5512,-127.56
2021-01-05 06:40:02,-25,CHEK,STOCK,2.61,-65.25
2021-01-05 06:39:40,25,CHEK,STOCK,2.66,66.5
2021-01-05 06:39:33,25,CHEK,STOCK,2.6248,65.62
2021-01-05 06:37:30,-25,CHEK,STOCK,2.5212,-63.029999999999994
2021-01-05 06:36:58,25,CHEK,STOCK,2.588,64.7
2021-01-05 06:36:24,-25,CHEK,STOCK,2.5612,-64.03
2021-01-05 06:35:04,25,CHEK,STOCK,2.6588,66.47
2021-01-05 06:34:42,25,CHEK,STOCK,2.62,65.5
2021-01-05 06:33:12,-25,CHEK,STOCK,2.3032,-57.58
2021-01-05 06:32:47,25,CHEK,STOCK,2.4352,60.88
2021-01-05 06:32:16,-5,CHEK,STOCK,2.48,-12.4
2021-01-05 06:31:56,5,CHEK,STOCK,2.68,13.4
2021-01-04 08:25:11,-50,CHEK,STOCK,1.2512,-62.56
2021-01-04 08:25:00,50,CHEK,STOCK,1.265,63.24999999999999
2021-01-04 08:23:03,-25,CHEK,STOCK,1.2048,-30.12
2021-01-04 08:22:51,25,CHEK,STOCK,1.2,30.0
2021-01-04 08:21:39,-25,CHEK,STOCK,1.28,-32.0
2021-01-04 08:21:34,25,CHEK,STOCK,1.2552,31.380000000000003
2021-01-04 08:19:50,-25,CHEK,STOCK,1.18,-29.5
2021-01-04 08:19:39,25,CHEK,STOCK,1.18,29.5
2021-01-04 08:17:12,-25,CHEK,STOCK,1.13,-28.249999999999996
2021-01-04 08:17:02,25,CHEK,STOCK,1.11,27.750000000000004
2021-01-04 08:04:54,-25,CHEK,STOCK,1.1552,-28.88
2021-01-04 08:04:43,25,CHEK,STOCK,1.1448,28.62
2021-01-04 07:09:19,-25,BNGO,STOCK,5.422,-135.54999999999998
2021-01-04 07:09:15,25,BNGO,STOCK,5.4,135.0
2021-01-04 07:03:08,-25,BNGO,STOCK,4.93,-123.25
2021-01-04 07:03:04,25,BNGO,STOCK,4.89,122.24999999999999
2021-01-04 07:00:04,-25,BNGO,STOCK,4.7528,-118.82
2021-01-04 06:59:56,25,BNGO,STOCK,4.74,118.5
2021-01-04 06:57:01,-25,BNGO,STOCK,4.66,-116.5
2021-01-04 06:56:57,25,BNGO,STOCK,4.67,116.75
2021-01-04 06:50:03,-25,BNGO,STOCK,4.92,-123.0
2021-01-04 06:49:53,25,BNGO,STOCK,4.9,122.50000000000001
2021-01-04 06:43:00,-25,BNGO,STOCK,4.68,-117.0
2021-01-04 06:42:55,25,BNGO,STOCK,4.69,117.25000000000001
2021-01-04 06:41:02,-25,BNGO,STOCK,4.93,-123.25
2021-01-04 06:40:53,25,BNGO,STOCK,4.93,123.25
2021-01-04 06:39:53,-25,BNGO,STOCK,4.8112,-120.28000000000002
2021-01-04 06:39:50,25,BNGO,STOCK,4.808,120.19999999999999
2021-01-04 06:39:06,-5,BNGO,STOCK,4.95,-24.75
2021-01-04 06:38:45,5,BNGO,STOCK,5.12,25.6
2021-01-04 06:35:02,-10,BNGO,STOCK,4.64,-46.4
2021-01-04 06:34:54,10,BNGO,STOCK,4.558,45.58
2021-01-04 06:33:34,-10,BNGO,STOCK,4.93,-49.3
2021-01-04 06:33:31,10,BNGO,STOCK,4.93,49.3
